Nationality,Location,StartDate,EndDate,MinDeaths,MaxDeaths,DeathsOverride,DeathsFinal,AirRate,CivilianRate,IntentionalRate,Tags,AirForce,Notes,Sources,StartDateMs,EndDateMs
Singapore,,9/1/39,8/31/45,0,0,,0.0,,0,,,,,http://en.wikipedia.org/wiki/World_War_II_casualties
Singapore,,9/1/39,8/31/45,"50,000","50,000",,50000.0,,1,,,,,http://en.wikipedia.org/wiki/World_War_II_casualties
South Africa,,9/1/39,8/31/45,"11,900","11,900",,11900.0,,0,,,,,http://en.wikipedia.org/wiki/World_War_II_casualties
South Africa,,9/1/39,8/31/45,0,0,,0.0,,1,,,,,http://en.wikipedia.org/wiki/World_War_II_casualties
South Pacific Mandate (Japanese),,9/1/39,8/31/45,0,0,,0.0,,0,,,,,http://en.wikipedia.org/wiki/World_War_II_casualties
South Pacific Mandate (Japanese),,9/1/39,8/31/45,"57,000","57,000",,57000.0,,1,,,,,http://en.wikipedia.org/wiki/World_War_II_casualties
Soviet Union,,9/1/39,8/31/45,"9,000,000","9,000,000",,9000000.0,,1,,,,need to decide on numbers,http://en.wikipedia.org/wiki/World_War_II_casualties
Sweden,,9/1/39,8/31/45,0,0,,0.0,,0,,,,,http://en.wikipedia.org/wiki/World_War_II_casualties
Sweden,,9/1/39,8/31/45,600,600,,600.0,,1,,,,,http://en.wikipedia.org/wiki/World_War_II_casualties
Switzerland,,9/1/39,8/31/45,0,0,,0.0,,0,,,,,http://en.wikipedia.org/wiki/World_War_II_casualties
Switzerland,,9/1/39,8/31/45,100,100,,100.0,,1,,,,,http://en.wikipedia.org/wiki/World_War_II_casualties
Thailand,,9/1/39,8/31/45,"5,600","5,600",,5600.0,,0,,,,,http://en.wikipedia.org/wiki/World_War_II_casualties
Thailand,,9/1/39,8/31/45,"2,000","2,000",,2000.0,,1,,,,,http://en.wikipedia.org/wiki/World_War_II_casualties
Turkey,,9/1/39,8/31/45,200,200,,200.0,,0,,,,,http://en.wikipedia.org/wiki/World_War_II_casualties
Turkey,,9/1/39,8/31/45,0,0,,0.0,,1,,,,,http://en.wikipedia.org/wiki/World_War_II_casualties
United Kingdom,,4/1/40,8/31/45,"16,591","16,591",,16591.0,,1,,,,wiki buffer,http://en.wikipedia.org/wiki/World_War_II_casualties
Yugoslavia,,6/22/41,8/31/45,"436,000","436,000",,436000.0,,0,,,,wiki buffer,http://en.wikipedia.org/wiki/World_War_II_casualties
Yugoslavia,,6/22/41,8/31/45,"520,500","520,500",,520500.0,,1,,,,,http://en.wikipedia.org/wiki/World_War_II_casualties
Germany,,9/1/39,9/30/39,15000,15000,,15000.0,,0,,,,,http://en.wikipedia.org/wiki/German_casualties_in_World_War_II
